"date","dist","index_w","pop","index"
2018-11-18,"IBERDROLA",0.0588808128775844,21074760,-0.272270487631075
2018-11-18,"NATURGY",0.66926489240521,4177851,-0.235795031421737
2018-11-18,"REPSOL",0,589235,-0.275789099245828
2018-11-25,"EDP",0,1085289,-0.275789099245828
2018-11-25,"ENDESA",0.422185287517305,19666538,-0.250560064800858
2018-11-25,"IBERDROLA",0.295616462536228,21074760,-0.25812359043645
2018-11-25,"NATURGY",0.960540957540132,4177851,-0.218388896964758
2018-11-25,"REPSOL",0,589235,-0.275789099245828
2018-12-02,"EDP",0,1085289,-0.275789099245828
2018-12-02,"ENDESA",0,19666538,-0.275789099245828
2018-12-02,"IBERDROLA",0.621958399526258,21074760,-0.238621982463381
2018-12-02,"NATURGY",2.16510426053969,4177851,-0.146406357636506
2018-12-02,"REPSOL",0,589235,-0.275789099245828
2018-12-09,"EDP",0,1085289,-0.275789099245828
2018-12-09,"ENDESA",0.612239581770823,19666538,-0.239202761555324
2018-12-09,"IBERDROLA",0.154833174849915,21074760,-0.266536546831025
2018-12-09,"NATURGY",0.33073510759479,4177851,-0.256024963288514
2018-12-09,"REPSOL",0,589235,-0.275789099245828
2018-12-16,"EDP",0,1085289,-0.275789099245828
2018-12-16,"ENDESA",0.591201232265689,19666538,-0.240459975532277
2018-12-16,"IBERDROLA",0.482586753063855,21074760,-0.246950581714031
2018-12-16,"NATURGY",0,4177851,-0.275789099245828
2018-12-16,"REPSOL",0,589235,-0.275789099245828
2018-12-23,"EDP",0,1085289,-0.275789099245828
2018-12-23,"ENDESA",0.422185287517305,19666538,-0.250560064800858
2018-12-23,"IBERDROLA",0.713221977379576,21074760,-0.233168234980202
2018-12-23,"NATURGY",2.91276065134922,4177851,-0.101727754676039
2018-12-23,"REPSOL",0,589235,-0.275789099245828
2018-12-30,"EDP",0,1085289,-0.275789099245828
2018-12-30,"ENDESA",0.696269597628215,19666538,-0.234181278743964
2018-12-30,"IBERDROLA",0.796230989107349,21074760,-0.228207765541681
2018-12-30,"NATURGY",0.291276065134922,4177851,-0.258382964788849
2018-12-30,"REPSOL",0,589235,-0.275789099245828
2019-01-06,"EDP",0,1085289,-0.275789099245828
2019-01-06,"ENDESA",0.105068365362526,19666538,-0.269510402457515
2019-01-06,"IBERDROLA",0.679249206159406,21074760,-0.235198386765796
2019-01-06,"NATURGY",0.291276065134922,4177851,-0.258382964788849
2019-01-06,"REPSOL",0,589235,-0.275789099245828
2019-01-13,"EDP",0,1085289,-0.275789099245828
2019-01-13,"ENDESA",0.910236285613665,19666538,-0.221395013800896
2019-01-13,"IBERDROLA",0.596240241881758,21074760,-0.240158853368783
2019-01-13,"NATURGY",0.291276065134922,4177851,-0.258382964788849
2019-01-13,"REPSOL",0,589235,-0.275789099245828
2019-01-20,"EDP",2,1085289,-0.156272691683015
2019-01-20,"ENDESA",0.781255526519207,19666538,-0.229102672286743
2019-01-20,"IBERDROLA",0.356610988689788,21074760,-0.254478667113015
2019-01-20,"NATURGY",2.79491011048503,4177851,-0.10877029131275
2019-01-20,"REPSOL",0,589235,-0.275789099245828
2019-01-27,"EDP",0,1085289,-0.275789099245828
2019-01-27,"ENDESA",0.380108588507037,19666538,-0.253074492754762
2019-01-27,"IBERDROLA",0.295616462536228,21074760,-0.25812359043645
2019-01-27,"NATURGY",0.291276065134922,4177851,-0.258382964788849
2019-01-27,"REPSOL",0,589235,-0.275789099245828
2019-02-03,"EDP",0,1085289,-0.275789099245828
2019-02-03,"ENDESA",0.211092643758652,19666538,-0.263174582023343
2019-02-03,"IBERDROLA",0.677048801504738,21074760,-0.235329878995551
2019-02-03,"NATURGY",1.8343691529449,4177851,-0.166170493593821
2019-02-03,"REPSOL",0,589235,-0.275789099245828
2019-02-10,"EDP",0,1085289,-0.275789099245828
2019-02-10,"ENDESA",0.211092643758652,19666538,-0.263174582023343
2019-02-10,"IBERDROLA",0.498910023174641,21074760,-0.245975132412372
2019-02-10,"NATURGY",0.622011172729712,4177851,-0.238618828831535
2019-02-10,"REPSOL",4,589235,-0.036756284120202
2019-02-17,"EDP",0,1085289,-0.275789099245828
2019-02-17,"ENDESA",0.422185287517305,19666538,-0.250560064800858
2019-02-17,"IBERDROLA",0.192546486887632,21074760,-0.264282867045003
2019-02-17,"NATURGY",0.291276065134922,4177851,-0.258382964788849
2019-02-17,"REPSOL",0,589235,-0.275789099245828
2019-02-24,"EDP",0,1085289,-0.275789099245828
2019-02-24,"ENDESA",0.401146938012171,19666538,-0.25181727877781
2019-02-24,"IBERDROLA",0.216887025047972,21074760,-0.262828320205469
2019-02-24,"NATURGY",0.0394590424598675,4177851,-0.273431097745492
2019-02-24,"REPSOL",0,589235,-0.275789099245828
2019-03-03,"EDP",0,1085289,-0.275789099245828
2019-03-03,"ENDESA",0.211092643758652,19666538,-0.263174582023343
2019-03-03,"IBERDROLA",0,21074760,-0.275789099245828
2019-03-03,"NATURGY",0,4177851,-0.275789099245828
2019-03-03,"REPSOL",0,589235,-0.275789099245828
2019-03-10,"EDP",0,1085289,-0.275789099245828
2019-03-10,"ENDESA",0.380108588507037,19666538,-0.253074492754762
2019-03-10,"IBERDROLA",0.154833174849915,21074760,-0.266536546831025
2019-03-10,"NATURGY",0.33073510759479,4177851,-0.256024963288514
2019-03-10,"REPSOL",0,589235,-0.275789099245828
2019-03-17,"EDP",0,1085289,-0.275789099245828
2019-03-17,"ENDESA",0.826206269756273,19666538,-0.226416496612257
2019-03-17,"IBERDROLA",0.4375922667684,21074760,-0.249639371395115
2019-03-17,"NATURGY",0.622011172729712,4177851,-0.238618828831535
2019-03-17,"REPSOL",0,589235,-0.275789099245828
2019-03-24,"EDP",0,1085289,-0.275789099245828
2019-03-24,"ENDESA",0.211092643758652,19666538,-0.263174582023343
2019-03-24,"IBERDROLA",0.151530361437093,21074760,-0.266733917028
2019-03-24,"NATURGY",0.66926489240521,4177851,-0.235795031421737
2019-03-24,"REPSOL",0,589235,-0.275789099245828
2019-03-31,"EDP",0,1085289,-0.275789099245828
2019-03-31,"ENDESA",1.22447916354165,19666538,-0.20261642386482
2019-03-31,"IBERDROLA",1.05831848144415,21074760,-0.21254588776606
2019-03-31,"NATURGY",1.62980584994534,4177851,-0.178394829140666
2019-03-31,"REPSOL",0,589235,-0.275789099245828
2019-04-07,"EDP",0,1085289,-0.275789099245828
2019-04-07,"ENDESA",0.401146938012171,19666538,-0.25181727877781
2019-04-07,"IBERDROLA",0.688830809935677,21074760,-0.234625807334781
2019-04-07,"NATURGY",0.740388300109315,4177851,-0.231544824330527
2019-04-07,"REPSOL",0,589235,-0.275789099245828
2019-04-14,"EDP",0,1085289,-0.275789099245828
2019-04-14,"ENDESA",0.826206269756273,19666538,-0.226416496612257
2019-04-14,"IBERDROLA",0.44682359372064,21074760,-0.24908772387793
2019-04-14,"NATURGY",1.45638032567461,4177851,-0.188758426960934
2019-04-14,"REPSOL",0,589235,-0.275789099245828
2019-04-21,"EDP",0,1085289,-0.275789099245828
2019-04-21,"ENDESA",0,19666538,-0.275789099245828
2019-04-21,"IBERDROLA",0.192546486887632,21074760,-0.264282867045003
2019-04-21,"NATURGY",0.291276065134922,4177851,-0.258382964788849
2019-04-21,"REPSOL",0,589235,-0.275789099245828
2019-04-28,"EDP",0,1085289,-0.275789099245828
2019-04-28,"ENDESA",0,19666538,-0.275789099245828
2019-04-28,"IBERDROLA",0.393273327905039,21074760,-0.252287791575087
2019-04-28,"NATURGY",0.66926489240521,4177851,-0.235795031421737
